date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:25	1682112/1682112	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-19aac0%22	https://mediaman.ma/fr/assets/design/4.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/design/4.jpg	(from https://mediaman.ma/fr/branding)
13:02:26	1720617/1720617	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-1a4129%22	https://mediaman.ma/fr/assets/design/5.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/design/5.jpg	(from https://mediaman.ma/fr/branding)
13:02:28	34892/34892	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-884c%22	https://mediaman.ma/fr/assets/media/others/circle-2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/circle-2.png	(from https://mediaman.ma/fr/branding)
13:02:30	3512/3512	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-db8%22	https://mediaman.ma/fr/assets/media/others/bubble-2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-2.png	(from https://mediaman.ma/fr/branding)
13:02:35	1756/1756	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-6dc%22	https://mediaman.ma/fr/assets/media/others/bubble-1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-1.png	(from https://mediaman.ma/fr/branding)
13:02:38	6524/6524	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-197c%22	https://mediaman.ma/fr/assets/media/icon/icon-1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-1.png	(from https://mediaman.ma/fr/branding)
13:02:47	5125/5125	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1405%22	https://mediaman.ma/fr/assets/media/icon/icon-2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-2.png	(from https://mediaman.ma/fr/branding)
13:02:47	5395694/5395694	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-5254ee%22	https://mediaman.ma/fr/assets/design/2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/design/2.png	(from https://mediaman.ma/fr/branding)
13:02:47	7114/7114	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1bca%22	https://mediaman.ma/fr/assets/media/icon/icon-6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-6.png	(from https://mediaman.ma/fr/branding)
13:02:48	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw732	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/custom7b64.css	(from https://mediaman.ma/fr/development-web)
13:02:48	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS122	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsiveb902.css	(from https://mediaman.ma/fr/development-web)
13:02:49	6545/6545	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1991%22	https://mediaman.ma/fr/assets/media/others/bubble-32.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-32.png	(from https://mediaman.ma/fr/development-web)
13:02:49	3731915/3731915	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-38f1cb%22	https://mediaman.ma/fr/assets/design/6.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/design/6.jpg	(from https://mediaman.ma/fr/branding)
13:02:49	14234/14234	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-379a%22	https://mediaman.ma/fr/assets/media/others/bubble-33.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-33.png	(from https://mediaman.ma/fr/development-web)
13:02:50	248013/248013	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-3c8cd%22	https://mediaman.ma/fr/assets/media/banner/banner-thumb-6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/banner-thumb-6.png	(from https://mediaman.ma/fr/development-web)
13:02:50	988/988	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-3dc%22	https://mediaman.ma/fr/assets/media/others/bubble-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-4.png	(from https://mediaman.ma/fr/development-web)
13:02:51	2123/2123	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-84b%22	https://mediaman.ma/fr/assets/media/others/bubble-30.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-30.png	(from https://mediaman.ma/fr/development-web)
13:02:51	515/515	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-203%22	https://mediaman.ma/fr/assets/media/others/bubble-31.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-31.png	(from https://mediaman.ma/fr/development-web)
13:02:52	150391/150391	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-24b77%22	https://mediaman.ma/fr/assets/media/others/case-study-1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/case-study-1.png	(from https://mediaman.ma/fr/development-web)
13:02:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2012:02:52%20GMT	https://mediaman.ma/fr/single-case-study.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/single-case-study.html	(from https://mediaman.ma/fr/development-web)
13:02:53	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2012:02:53%20GMT	https://mediaman.ma/fr/single-portfolio.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/single-portfolio.html	(from https://mediaman.ma/fr/development-web)
13:02:53	165119/165119	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-284ff%22	https://mediaman.ma/fr/assets/media/others/case-study-2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/case-study-2.png	(from https://mediaman.ma/fr/development-web)
13:02:54	35017/35017	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82052-88c9%22	https://mediaman.ma/fr/projects/alhanane.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/projects/alhanane.png	(from https://mediaman.ma/fr/development-web)
13:02:54	228191/228191	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-37b5f%22	https://mediaman.ma/fr/assets/media/project/mobile-mockup.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/project/mobile-mockup.png	(from https://mediaman.ma/fr/development-web)
13:02:54	31141/31141	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82052-79a5%22	https://mediaman.ma/fr/projects/eskelah.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/projects/eskelah.png	(from https://mediaman.ma/fr/development-web)
13:02:55	37522/37522	---MCZ	200	added ('OK')	image/png	etag:W/%2264563c2c-9292%22	https://mediaman.ma/fr/projects/newartksapng.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/projects/newartksapng.png	(from https://mediaman.ma/fr/development-web)
13:02:55	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw882	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/custom9411.css	(from https://mediaman.ma/fr/digital-advertising)
13:02:55	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS366	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsive55e6.css	(from https://mediaman.ma/fr/digital-advertising)
13:02:56	451/451	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d82054-1c3%22	https://mediaman.ma/fr/assets/tiktok-brands.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/tiktok-brands.svg	(from https://mediaman.ma/fr/digital-advertising)
13:02:58	563426/563426	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-898e2%22	https://mediaman.ma/fr/assets/media/banner/banner-thumb-77.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/banner-thumb-77.png	(from https://mediaman.ma/fr/digital-advertising)
13:02:59	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw676	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/custom6e75.css	(from https://mediaman.ma/fr/video-production)
13:02:59	286287/286287	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-45e4f%22	https://mediaman.ma/fr/assets/media/others/case-study-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/case-study-4.png	(from https://mediaman.ma/fr/digital-advertising)
13:02:59	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS682	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsiveb6c8.css	(from https://mediaman.ma/fr/video-production)
13:03:00	5438/5438	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-153e%22	https://mediaman.ma/fr/assets/media/others/bubble-39.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-39.png	(from https://mediaman.ma/fr/video-production)
13:03:00	9684/9684	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-25d4%22	https://mediaman.ma/fr/assets/media/others/bubble-38.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-38.png	(from https://mediaman.ma/fr/video-production)
13:03:00	544/544	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-220%22	https://mediaman.ma/fr/assets/media/others/bubble-40.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-40.png	(from https://mediaman.ma/fr/video-production)
13:03:01	405/405	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-195%22	https://mediaman.ma/fr/assets/media/others/bubble-41.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-41.png	(from https://mediaman.ma/fr/video-production)
13:03:01	5677/5677	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-162d%22	https://mediaman.ma/fr/assets/media/icon/icon-3.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-3.png	(from https://mediaman.ma/fr/video-production)
13:03:01	268639/268639	---MCZ	200	added ('OK')	image/png	etag:W/%2261b3e740-4195f%22	https://mediaman.ma/fr/assets/media/thumbnails/header1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/thumbnails/header1.png	(from https://mediaman.ma/fr/video-production)
13:03:02	14756/14756	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-39a4%22	https://mediaman.ma/fr/assets/media/others/line-9.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/line-9.png	(from https://mediaman.ma/fr/video-production)
13:03:02	4311/4311	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-10d7%22	https://mediaman.ma/fr/assets/media/others/bubble-42.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-42.png	(from https://mediaman.ma/fr/video-production)
13:03:02	777/777	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-309%22	https://mediaman.ma/fr/assets/media/others/bubble-43.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-43.png	(from https://mediaman.ma/fr/video-production)
13:03:03	91121/91121	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-163f1%22	https://mediaman.ma/fr/assets/media/others/bubble-7.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-7.png	(from https://mediaman.ma/fr/video-production)
13:03:04	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw905	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/customec24.css	(from https://mediaman.ma/fr/social-media-managemet)
13:03:05	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS664	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsive9ad7.css	(from https://mediaman.ma/fr/social-media-managemet)
13:03:05	228430/228430	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-37c4e%22	https://mediaman.ma/fr/assets/media/others/poses-lady.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/poses-lady.png	(from https://mediaman.ma/fr/video-production)
13:03:06	74988/74988	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-124ec%22	https://mediaman.ma/fr/assets/media/banner/window.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/window.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:07	7403/7403	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1ceb%22	https://mediaman.ma/fr/assets/media/banner/chat-group.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/chat-group.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:08	227605/227605	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-37915%22	https://mediaman.ma/fr/assets/media/banner/laptop-poses.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/laptop-poses.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:08	6794201/6794201	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-67abd9%22	https://mediaman.ma/fr/assets/design/7.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/design/7.jpg	(from https://mediaman.ma/fr/branding)
13:03:09	8834/8834	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-2282%22	https://mediaman.ma/fr/assets/media/icon/icon-29.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-29.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:10	208728/208728	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-32f58%22	https://mediaman.ma/fr/assets/media/others/case-study-6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/case-study-6.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:10	282314/282314	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-44eca%22	https://mediaman.ma/fr/assets/media/others/case-study-5.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/case-study-5.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:11	6893/6893	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1aed%22	https://mediaman.ma/fr/assets/media/icon/icon-27.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-27.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:11	6235/6235	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-185b%22	https://mediaman.ma/fr/assets/media/icon/icon-31.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-31.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:11	7883/7883	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1ecb%22	https://mediaman.ma/fr/assets/media/icon/icon-37.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-37.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:12	6238/6238	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-185e%22	https://mediaman.ma/fr/assets/media/icon/icon-38.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-38.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:12	8381/8381	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-20bd%22	https://mediaman.ma/fr/assets/media/icon/icon-45.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-45.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:13	489/489	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1e9%22	https://mediaman.ma/fr/assets/media/icon/icon-10.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-10.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:13	26074/26074	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-65da%22	https://mediaman.ma/fr/assets/media/others/line-6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/line-6.png	(from https://mediaman.ma/fr/social-media-managemet)
13:03:13	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw528	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/customc374.css	(from https://mediaman.ma/fr/contact)
13:03:14	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS503	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsivefb1d.css	(from https://mediaman.ma/fr/contact)
13:03:14	8789/8789	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-2255%22	https://mediaman.ma/fr/assets/media/others/bubble-17.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-17.png	(from https://mediaman.ma/fr/contact)
13:03:15	32626/32626	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-7f72%22	https://mediaman.ma/fr/assets/media/others/circle-3.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/circle-3.png	(from https://mediaman.ma/fr/contact)
13:03:15	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw152	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/customf403.css	(from https://mediaman.ma/fr/services)
13:03:16	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS732	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsivea3ed.css	(from https://mediaman.ma/fr/services)
13:03:17	6642/6642	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-19f2%22	https://mediaman.ma/fr/assets/media/icon/icon-35.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-35.png	(from https://mediaman.ma/fr/services)
13:03:18	7894/7894	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1ed6%22	https://mediaman.ma/fr/assets/media/icon/icon-40.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-40.png	(from https://mediaman.ma/fr/services)
13:03:18	6908/6908	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1afc%22	https://mediaman.ma/fr/assets/media/icon/icon-41.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-41.png	(from https://mediaman.ma/fr/services)
13:03:19	7559/7559	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1d87%22	https://mediaman.ma/fr/assets/media/icon/icon-42.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-42.png	(from https://mediaman.ma/fr/services)
13:03:19	4637/4637	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-121d%22	https://mediaman.ma/fr/assets/media/icon/icon-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-4.png	(from https://mediaman.ma/fr/services)
13:03:19	7987/7987	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1f33%22	https://mediaman.ma/fr/assets/media/icon/icon-32.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/icon-32.png	(from https://mediaman.ma/fr/services)
13:03:21	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS173	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsivea2d1.css	(from https://mediaman.ma/fr/privacy-policy)
13:03:21	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw655	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/customf065.css	(from https://mediaman.ma/fr/privacy-policy)
13:03:21	8862/8862	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-229e%22	https://mediaman.ma/fr/assets/media/others/bubble-11.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-11.png	(from https://mediaman.ma/fr/privacy-policy)
13:03:21	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw743	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/custom6959.css	(from https://mediaman.ma/fr/terms-of-use)
13:03:22	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS634	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsive5b3a.css	(from https://mediaman.ma/fr/terms-of-use)
13:03:27	333487/333487	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-516af%22	https://mediaman.ma/fr/assets/media/banner/banner-thumb-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/banner-thumb-4.png	(from https://mediaman.ma/fr/services)
